,Age,CompFreq,CompTotal,ConvertedComp,Country,Gender,YearsCode
29174,30.0,Monthly,3300.0,42804.0,Belgium,Man,15
29175,40.0,Yearly,100000.0,108098.0,Germany,Man,33
29179,39.0,Monthly,4000000.0,14124.0,Colombia,Man,30
29180,30.0,Yearly,60000.0,77556.0,United Kingdom,Man,18
29182,34.0,Monthly,3600.0,46704.0,Germany,Man,21
29184,25.0,Monthly,2280.0,29580.0,Portugal,Man,8
29185,33.0,Monthly,30000000.0,8556.0,Iran,Man,8
29186,27.0,Yearly,50000.0,54049.0,Germany,Man,15
29187,55.0,Yearly,60000.0,60000.0,United States,Man,7
29188,25.0,Monthly,2100.0,27240.0,France,Man,6
29189,26.0,Yearly,270000.0,270000.0,United States,Man,10
29194,45.0,Monthly,2200.0,28536.0,France,Man,19
29197,37.0,Monthly,8000.0,103776.0,Netherlands,Man,32
29198,45.0,Monthly,3200.0,41508.0,Germany,Man,20
29201,41.0,Yearly,70000.0,90482.0,United Kingdom,Man,37
29204,23.0,Yearly,1050000.0,14660.0,India,Man,10
29205,25.0,Monthly,30000.0,23076.0,Egypt,Man,7
29206,31.0,Monthly,90000.0,46764.0,Czech Republic,Man,12
29210,26.0,Monthly,20000.0,34836.0,Croatia,Man,14
29212,36.0,Yearly,40000000.0,33535.0,Republic of Korea,Man,12
29213,32.0,Monthly,60000000.0,17100.0,Iran,Man,15
29219,56.0,Yearly,20100.0,25981.0,United Kingdom,Man,40
29220,30.0,Monthly,9200.0,25284.0,Brazil,Man,15
29221,34.0,Weekly,2800.0,180950.0,United Kingdom,Man,16
29224,29.0,Yearly,100000.0,101649.0,Switzerland,Man,10
29230,31.0,Yearly,900000.0,262668.0,Israel,Man,19
29231,45.0,Yearly,160000.0,172957.0,Germany,Man,40
29234,24.0,Yearly,72000.0,72000.0,United States,Man,5
29235,30.0,Yearly,90000.0,116333.0,United Kingdom,Man,15
29236,41.0,Monthly,20000.0,60744.0,Poland,Man,33
29237,18.0,Monthly,12000.0,144000.0,Germany,Man,4
29240,21.0,Yearly,20000.0,21620.0,Spain,Man,6
29242,40.0,Yearly,72000.0,77831.0,Greece,Man,31
29245,28.0,Monthly,22700.0,61608.0,Romania,Man,12
29246,22.0,Yearly,45000.0,48644.0,Germany,Man,5
29255,30.0,Yearly,65000.0,65000.0,United States,Man,10
29257,27.0,Monthly,55000.0,10380.0,Russian Federation,Man,2
29259,35.0,Yearly,1150000.0,16056.0,India,Man,12
29262,28.0,Monthly,1500.0,19452.0,Greece,Man,10
29264,39.0,Monthly,1000.0,12972.0,Spain,Man,8
29265,20.0,Monthly,1100.0,13200.0,United States,Woman,10
29267,24.0,Monthly,40000.0,20784.0,Czech Republic,Man,9
29268,35.0,Monthly,6000.0,77832.0,Germany,Man,17
29271,25.0,Yearly,36000.0,46533.0,United Kingdom,Man,14
29273,28.0,Monthly,900.0,444.0,Ukraine,Man,2
29274,39.0,Yearly,84.0,91.0,Germany,Man,23
29275,45.0,Yearly,73200.0,94618.0,United Kingdom,Man,27
29277,40.0,Monthly,300.0,3600.0,Nicaragua,Man,23
29278,30.0,Monthly,55000.0,44028.0,South Africa,Man,15
29279,32.0,Monthly,85000.0,44172.0,Czech Republic,Man,8
29280,37.0,Yearly,130000.0,130000.0,United States,Man,8
29283,43.0,Yearly,95000.0,102693.0,France,Man,35
29288,25.0,Monthly,152000.0,186552.0,Sweden,Man,13
29289,32.0,Monthly,5300.0,35136.0,Bulgaria,Man,14
29292,24.0,Yearly,60000.0,9862.0,Turkey,Woman,5
29296,34.0,Monthly,100000.0,16752.0,India,Man,17
29299,21.0,Yearly,700000.0,9773.0,India,Man,4
29301,27.0,Yearly,95000.0,95000.0,United States,Man,16
29302,41.0,Yearly,44000.0,56874.0,United Kingdom,Man,33
29305,27.0,Yearly,1500000.0,20943.0,India,Man,8
29308,44.0,Monthly,240000.0,45300.0,Russian Federation,Man,30
29313,38.0,Yearly,130000.0,132143.0,Switzerland,Man,17
29315,28.0,Monthly,5500.0,18132.0,Qatar,Man,12
29316,25.0,Monthly,800.0,10380.0,Italy,Woman,6
29317,49.0,Yearly,170000.0,183767.0,Germany,Man,45
29318,24.0,Monthly,160000.0,123072.0,Egypt,Man,8
29320,33.0,Monthly,20000.0,70044.0,Israel,Man,15
29322,23.0,Yearly,70000.0,52942.0,Canada,Man,13
29324,25.0,Monthly,5000.0,9864.0,Turkey,Man,4
29327,21.0,Yearly,20000.0,21620.0,Spain,Man,4
29328,38.0,Yearly,35000.0,37834.0,Ireland,Man,10
29329,30.0,Monthly,50000.0,5928.0,Kenya,Man,9
29330,34.0,Yearly,750000.0,10471.0,India,Man,4
29334,50.0,Yearly,200000.0,200000.0,United States,Man,30
29335,29.0,Yearly,3000000.0,41885.0,India,Man,12
29340,31.0,Yearly,66000.0,85311.0,United Kingdom,Man,10
29342,31.0,Yearly,78000.0,100822.0,United Kingdom,Man,10
29343,38.0,Weekly,20000.0,253100.0,Poland,Man,20
29347,28.0,Monthly,3800.0,49296.0,Germany,Man,14
29348,37.0,Yearly,110000.0,110000.0,United States,Man,25
29349,28.0,Yearly,152000.0,152000.0,United States,Man,12
29351,26.0,Yearly,128500.0,128500.0,United States,Man,13
29352,20.0,Monthly,30000.0,14676.0,Ukraine,Man,6
29353,40.0,Yearly,85000.0,91883.0,Spain,Man,20
29355,38.0,Yearly,118000.0,89245.0,Canada,Man,25
29362,37.0,Monthly,80000.0,41568.0,Czech Republic,Man,17
29363,37.0,Yearly,75000.0,96945.0,United Kingdom,Man,30
29364,25.0,Yearly,85000.0,85000.0,United States,Man,5
29366,29.0,Yearly,54000.0,58373.0,Germany,Man,11
29367,30.0,Yearly,770000.0,10751.0,India,Man,8
29369,28.0,Monthly,80000.0,41568.0,Czech Republic,Man,9
29370,30.0,Monthly,630000.0,118896.0,Russian Federation,Man,22
29371,23.0,Yearly,750000.0,10471.0,India,Man,6
29372,23.0,Yearly,77500.0,77500.0,United States,Man,4
29373,22.0,Yearly,22000.0,28437.0,United Kingdom,Man,7
29374,31.0,Monthly,3500.0,45396.0,Slovakia,Man,13
29377,24.0,Yearly,40000.0,43239.0,Ireland,Man,8
29379,26.0,Monthly,49200.0,9288.0,Russian Federation,Man,13
29380,23.0,Yearly,900000.0,12566.0,India,Woman,10
29382,46.0,Yearly,60000.0,64859.0,Spain,Man,30
29383,42.0,Monthly,2460.0,31908.0,Netherlands,Man,22
29385,30.0,Yearly,1300000.0,18150.0,India,Man,11
29388,48.0,Yearly,128000.0,128000.0,United States,Man,40
29389,31.0,Yearly,130000.0,130000.0,United States,Man,23
29393,36.0,Yearly,52000.0,67215.0,United Kingdom,Man,18
29396,26.0,Yearly,43000.0,46482.0,Slovakia,Man,8
29401,55.0,Monthly,15000.0,194580.0,Netherlands,Man,43
29403,45.0,Yearly,132000.0,170622.0,United Kingdom,Man,39
29407,36.0,Yearly,120000.0,120000.0,United States,Man,28
29408,26.0,Yearly,144000.0,144000.0,United States,Man,7
29411,25.0,Yearly,104500.0,104500.0,United States,Man,7
29412,26.0,Yearly,85000.0,85000.0,United States,Man,6
29413,22.0,Yearly,1200000.0,16754.0,India,Man,10
29414,58.0,Yearly,70000.0,75669.0,Germany,Man,43
29415,24.0,Monthly,10000.0,7692.0,Egypt,Man,6
29420,21.0,Monthly,24300000.0,6924.0,Iran,Man,3
29421,34.0,Yearly,30000000.0,1294.0,Viet Nam,Man,16
29422,23.0,Yearly,21600.0,23349.0,Slovenia,Man,6
29423,29.0,Monthly,198000.0,37368.0,Russian Federation,Man,17
29424,29.0,Yearly,79000.0,85397.0,Germany,Man,11
29426,25.0,Yearly,50000.0,37816.0,Canada,Man,13
29427,26.0,Monthly,2000.0,25944.0,Austria,Man,6
29428,37.0,Yearly,2371875.0,33115.0,India,Man,16
29433,31.0,Monthly,35000.0,122580.0,Israel,Man,20
29436,25.0,Monthly,383.0,3300.0,Sri Lanka,Woman,7
29437,46.0,Yearly,195000.0,195000.0,United States,Man,35
29440,29.0,Yearly,20000.0,20000.0,United States,Man,4
29441,35.0,Monthly,18000.0,216000.0,India,Man,25
29442,57.0,Yearly,175000.0,175000.0,United States,Man,42
29450,20.0,Monthly,8500.0,25824.0,Poland,Man,5
29452,34.0,Yearly,110000.0,83194.0,Canada,Man,9
29453,59.0,Yearly,51000.0,51000.0,United States,Woman,41
29454,23.0,Yearly,420000.0,5864.0,India,Man,9
29455,35.0,Monthly,16000.0,207552.0,Germany,Man,23
29456,41.0,Monthly,4500.0,58368.0,Ireland,Man,23
29458,53.0,Yearly,130000.0,130000.0,United States,Man,40
29461,35.0,Yearly,55000.0,59454.0,Netherlands,Man,24
29463,31.0,Monthly,25000.0,4716.0,Ukraine,Man,10
29467,28.0,Monthly,60000.0,73644.0,Sweden,Man,9
29469,32.0,Monthly,20000.0,60744.0,Poland,Man,18
29475,30.0,Yearly,95000.0,102693.0,Netherlands,Man,8
29479,47.0,Yearly,150000.0,162147.0,Germany,Woman;Man,35
29480,22.0,Monthly,8000.0,24300.0,Poland,Woman,4
29489,34.0,Monthly,3300.0,42804.0,Finland,Man,10
29490,36.0,Monthly,3000.0,36000.0,Uruguay,Man,21
29497,47.0,Monthly,50000.0,175116.0,Israel,Man,39
29498,29.0,Yearly,120000.0,120000.0,United States,Man,10
29499,30.0,Monthly,13000000.0,3708.0,Iran,Man,10
29502,22.0,Monthly,20000.0,9792.0,Ukraine,Man,10
29505,29.0,Monthly,2200.0,6048.0,Brazil,Man,2
29506,23.0,Monthly,35000.0,4944.0,Bangladesh,Man,5
29507,26.0,Monthly,45000.0,23388.0,Czech Republic,Man,8
29509,36.0,Yearly,57000.0,61616.0,France,Man,16
29516,29.0,Monthly,4300.0,55776.0,Estonia,Man,17
29518,27.0,Monthly,2700.0,35028.0,Belgium,Man,11
29519,43.0,Yearly,78000.0,84316.0,Germany,Man,31
29520,33.0,Yearly,75000.0,75000.0,United States,Man,15
29521,21.0,Monthly,20000.0,3780.0,Russian Federation,Man,6
29522,27.0,Monthly,2100.0,27240.0,Austria,Woman,9
29523,22.0,Monthly,15000.0,2508.0,India,Man,11
29525,37.0,Yearly,148440.0,112267.0,Canada,Man,17
29533,31.0,Yearly,170000.0,128573.0,Canada,Man,12
29534,24.0,Yearly,76000.0,76000.0,United States,Man,6
29536,32.0,Monthly,10000.0,19728.0,Turkey,Man,5
29537,33.0,Monthly,2000.0,25944.0,Slovenia,Man,4
29539,28.0,Yearly,46000.0,49725.0,France,Man,10
29541,33.0,Yearly,215000.0,48625.0,Romania,Man,20
29542,25.0,Yearly,66400.0,50219.0,Canada,Man,7
29543,37.0,Yearly,70000.0,70000.0,United States,Man,10
29544,23.0,Yearly,110000.0,110000.0,United States,Man,6
29545,44.0,Yearly,65000.0,70264.0,France,Man,26
29546,35.0,Yearly,46000.0,49725.0,Germany,Man,15
29552,25.0,Monthly,20000.0,2820.0,Bangladesh,Man,5
29553,30.0,Yearly,55000.0,55000.0,United States,Man,3
29554,29.0,Yearly,138000.0,138000.0,United States,Man,11
29555,41.0,Yearly,75000.0,81074.0,Germany,Man,25
29556,27.0,Monthly,2900.0,34800.0,Costa Rica,Man,10
29559,23.0,Monthly,150000.0,5772.0,Hungary,Man,6
29561,42.0,Monthly,150000.0,77940.0,Czech Republic,Man,25
29562,31.0,Yearly,156000.0,201645.0,United Kingdom,Man,17
29564,27.0,Monthly,40000.0,25860.0,Mexico,Man,9
29566,25.0,Monthly,3000.0,38916.0,Lithuania,Man,10
29569,20.0,Monthly,25000000.0,7128.0,Iran,Man,2
29573,33.0,Yearly,40000.0,43239.0,France,Man,6
29574,42.0,Yearly,43000.0,55582.0,United Kingdom,Man,23
29575,26.0,Monthly,6500.0,12816.0,Turkey,Woman;Man,7
29577,30.0,Monthly,5100.0,66156.0,Finland,Man,11
29580,44.0,Monthly,35000.0,18192.0,Czech Republic,Man,8
29582,48.0,Yearly,110000.0,110000.0,United States,Man,37
29583,38.0,Monthly,4800.0,62268.0,France,Man,20
29588,34.0,Monthly,3300.0,42804.0,Lithuania,Man,19
29593,25.0,Yearly,35000.0,45241.0,United Kingdom,Man,7
29601,30.0,Yearly,50000.0,54049.0,Germany,Man,15
29602,42.0,Monthly,7800.0,21444.0,Brazil,Man,14
29603,31.0,Monthly,58400.0,46752.0,South Africa,Man,14
29604,38.0,Monthly,53000.0,92052.0,Denmark,Man,13
29605,21.0,Monthly,45000.0,8496.0,Russian Federation,Man,6
29606,29.0,Yearly,75000.0,75000.0,United States,Man,17
29608,33.0,Yearly,70000.0,70000.0,United States,Woman,2
29610,29.0,Monthly,3900.0,25860.0,Bulgaria,Man,7
29611,32.0,Monthly,9500.0,25788.0,Romania,Man,5
29612,27.0,Yearly,160000.0,160000.0,United States,Man,10
29614,23.0,Weekly,0.0,0.0,Poland,Man,10
29616,36.0,Monthly,7500.0,20616.0,Brazil,Man,23
29620,34.0,Monthly,1500.0,19452.0,Bulgaria,Man,10
29621,24.0,Yearly,50000.0,64630.0,United Kingdom,Man,10
29624,25.0,Monthly,2000.0,25944.0,Netherlands,Man,4
29625,32.0,Yearly,78000.0,49834.0,New Zealand,Man,6
29629,28.0,Monthly,17000.0,51636.0,Poland,Man,9
29630,24.0,Weekly,869.0,46950.0,Greece,Man,6
29631,22.0,Monthly,45000.0,23388.0,Czech Republic,Man,10
29632,32.0,Monthly,2200.0,6048.0,Brazil,Man,15
29634,55.0,Yearly,108000.0,108000.0,United States,Man,35
29635,30.0,Yearly,80000000.0,52894.0,Lebanon,Man,10
29636,48.0,Yearly,100000.0,75631.0,Canada,Man,35
29637,37.0,Yearly,40000.0,43239.0,Spain,Man,13
29640,28.0,Monthly,1000.0,12972.0,Portugal,Man,3
29644,40.0,Yearly,110000.0,118908.0,Germany,Man,22
29645,43.0,Yearly,200000.0,200000.0,United States,Woman,38
29646,34.0,Monthly,26000.0,91056.0,Israel,Man,13
29648,32.0,Monthly,486000.0,91728.0,Russian Federation,Man,20
29650,22.0,Monthly,5500.0,15120.0,Brazil,Man,8
29651,51.0,Yearly,175000.0,175000.0,United States,Man,38
29652,34.0,Yearly,140000.0,140000.0,United States,Man,21
29653,28.0,Monthly,1200.0,15564.0,Greece,Man,10
29654,37.0,Yearly,123000.0,123000.0,United States,Man,27
29657,36.0,Yearly,40000.0,40000.0,Costa Rica,Man,25
29659,25.0,Monthly,7000.0,84000.0,Ukraine,Man,10
29660,31.0,Yearly,2400000.0,33508.0,India,Man,8
29661,44.0,Yearly,122000.0,122000.0,United States,Man,21
29662,25.0,Yearly,260000.0,260000.0,United States,Man,10
29664,36.0,Yearly,115000.0,86976.0,Canada,Man,22
29666,38.0,Yearly,150000.0,150000.0,United States,Man,21
29670,41.0,Yearly,156000.0,158572.0,Switzerland,Man,27
29672,40.0,Yearly,74000.0,79993.0,Germany,Man,23
29674,26.0,Monthly,6000.0,77832.0,Germany,Man,15
29676,50.0,Weekly,3000.0,162150.0,Germany,Man,27
29677,32.0,Monthly,430000.0,16548.0,Hungary,Man,2
29684,56.0,Yearly,75000.0,81074.0,Germany,Man,45
29686,47.0,Yearly,84000.0,84000.0,United States,Man,25
29687,26.0,Monthly,22000.0,66828.0,Poland,Man,10
29688,30.0,Yearly,150000.0,150000.0,United States,Man,6
29689,52.0,Yearly,95000.0,71850.0,Canada,Man,35
29693,22.0,Monthly,1500.0,19452.0,Germany,Man,6
29694,41.0,Monthly,4000.0,51888.0,France,Man,11
29695,28.0,Monthly,50000.0,8376.0,India,Man,10
29696,27.0,Yearly,40000.0,40000.0,Argentina,Man,9
29697,46.0,Yearly,85000.0,91883.0,Germany,Man,30
29698,27.0,Yearly,112000.0,112000.0,United States,Man,9
29699,27.0,Yearly,750000.0,10471.0,India,Man,9
29700,28.0,Yearly,142500.0,184195.0,United Kingdom,Man,13
29701,39.0,Monthly,35000.0,60792.0,Denmark,Man,23
29703,30.0,Yearly,67500.0,67500.0,United States,Man,4
29704,30.0,Yearly,89024.0,89024.0,United States,Man,7
29707,25.0,Monthly,2000.0,24000.0,United States,Man,5
29708,35.0,Yearly,53000.0,57292.0,Germany,Man,9
29709,25.0,Monthly,1600.0,20760.0,Portugal,Man,5
29714,30.0,Monthly,38000.0,133080.0,Israel,Man,14
29715,35.0,Yearly,60000.0,64859.0,Germany,Man,15
29716,30.0,Yearly,80000.0,86478.0,Germany,Man,10
29718,23.0,Monthly,24000.0,11748.0,Ukraine,Man,13
29720,24.0,Yearly,26000.0,33607.0,United Kingdom,Man,9
29723,37.0,Yearly,75000.0,75000.0,United States,Man,20
29733,37.0,Yearly,80000.0,86478.0,Germany,Man,22
29734,29.0,Yearly,494000.0,125044.0,Poland,Man,9
29735,30.0,Monthly,4000.0,51888.0,Germany,Man,14
29737,26.0,Yearly,83000.0,84369.0,Switzerland,Man,10
29738,46.0,Weekly,10000.0,82200.0,Turkey,Man,24
29739,38.0,Yearly,60000.0,64859.0,Germany,Man,20
29742,42.0,Yearly,65000.0,70264.0,Germany,Man,12
29747,25.0,Monthly,7000.0,21264.0,Poland,Man,9
29748,30.0,Yearly,34000.0,43948.0,United Kingdom,Man,15
29749,22.0,Monthly,830.0,10764.0,Italy,Man,7
29750,27.0,Yearly,125000.0,125000.0,United States,Man,12
29751,30.0,Monthly,4700.0,60972.0,Netherlands,Man,12
29752,55.0,Monthly,3000.0,38916.0,Netherlands,Man,41
29754,59.0,Yearly,82000.0,62018.0,Canada,Man,45
29757,32.0,Monthly,16000.0,48600.0,Poland,Man,13
29759,46.0,Yearly,100000.0,108098.0,Belgium,Man,27
29761,50.0,Monthly,4000.0,51888.0,Austria,Man,17
29765,28.0,Yearly,1075000.0,15009.0,India,Man,14
29766,41.0,Yearly,55000.0,59454.0,Germany,Man,30
29770,31.0,Yearly,75000.0,81074.0,Germany,Man,17
29771,24.0,Yearly,77000.0,77000.0,United States,Man,9
29772,28.0,Monthly,3800.0,49296.0,Germany,Man,11
29773,28.0,Monthly,2200.0,28536.0,Belgium,Man,14
29776,26.0,Monthly,3600.0,55836.0,United Kingdom,,12
29777,29.0,Monthly,3200.0,38400.0,Russian Federation,Man,14
29778,30.0,Monthly,22000.0,77052.0,Israel,Man,5
29780,29.0,Monthly,6000.0,11832.0,Turkey,Man,14
29782,35.0,Yearly,102000.0,68146.0,Australia,Man,21
29783,40.0,Yearly,90000.0,116333.0,United Kingdom,Man,31
29784,48.0,Yearly,200000.0,200000.0,United States,Man,34
29787,24.0,Monthly,2773.0,35976.0,Netherlands,Man,15
29788,52.0,Yearly,185000.0,185000.0,United States,Man,38
29793,36.0,Monthly,2200.0,28536.0,Germany,Man,21
29794,23.0,Yearly,45000.0,10308.0,Brazil,Man,8
29797,37.0,Monthly,13500.0,26628.0,Turkey,Man,22
29799,26.0,Yearly,300000.0,300000.0,United States,Man,11
29800,27.0,Weekly,2583.0,32700.0,Poland,Man,6
29802,28.0,Yearly,3000000.0,56134.0,Dominican Republic,Man,10
29804,30.0,Weekly,3600.0,115000.0,New Zealand,Man,12
29805,40.0,Yearly,202000.0,202000.0,United States,Man,5
29806,32.0,Yearly,42500.0,54935.0,United Kingdom,Man,16
29808,38.0,Yearly,65000.0,49160.0,Canada,Man,22
29809,43.0,Yearly,30000.0,38778.0,United Kingdom,Man,30
29810,22.0,Monthly,2130.0,27624.0,Netherlands,Man,12
29811,37.0,Yearly,50000.0,64630.0,United Kingdom,Man,20
29812,26.0,Yearly,69000.0,44084.0,New Zealand,Man,12
29816,27.0,Monthly,35000000.0,9972.0,Iran,"Non-binary, genderqueer, or gender non-conforming",8
29817,19.0,Yearly,25000.0,27025.0,France,Man,3
29818,55.0,Monthly,31000.0,480840.0,United Kingdom,Man,41
29819,58.0,Yearly,45000.0,48644.0,Italy,Man,31
29820,38.0,Yearly,311000.0,311000.0,United States,Man,25
29821,24.0,Yearly,35000.0,45241.0,United Kingdom,Man,6
29822,25.0,Yearly,80000.0,51112.0,New Zealand,Man,6
29825,42.0,Yearly,40000.0,43239.0,Greece,Man,25
29829,40.0,Monthly,13000.0,201648.0,United Kingdom,Man,21
29830,47.0,Yearly,102000.0,110260.0,Germany,Man,35
29831,24.0,Yearly,95000.0,95000.0,United States,Woman,7
29832,33.0,Yearly,120000.0,120000.0,United States,Man,21
29833,29.0,Monthly,3600.0,9900.0,Brazil,Man,10
29834,26.0,Yearly,30900.0,33402.0,Portugal,Man,9
29835,33.0,Yearly,85000.0,56788.0,Australia,Man,4
29836,21.0,Monthly,30000.0,52104.0,Denmark,Man,7
29837,35.0,Monthly,5000.0,60000.0,Russian Federation,Man,24
29838,37.0,Yearly,80000.0,81319.0,Switzerland,Man,25
29840,24.0,Yearly,34000.0,43948.0,United Kingdom,Man,4
29843,40.0,Yearly,103000.0,103000.0,United States,Man,34
29844,33.0,Yearly,60000.0,64859.0,Spain,Man,18
29846,30.0,Monthly,5000.0,64860.0,Romania,Man,12
29847,25.0,Yearly,63000.0,47648.0,Canada,Man,9
29848,38.0,Yearly,134000.0,85613.0,New Zealand,Man,17
29849,33.0,Yearly,88500.0,56543.0,New Zealand,Man,25
29850,29.0,Yearly,87000.0,65799.0,Canada,Man,11
29852,30.0,Yearly,62000.0,62000.0,United States,Man,16
29853,38.0,Weekly,2500.0,135100.0,Germany,Man,30
29854,25.0,Yearly,95000.0,63469.0,Australia,Man,7
29855,39.0,Yearly,115000.0,115000.0,United States,Man,5
29856,23.0,Weekly,1000.0,33400.0,Australia,Woman,18
29857,33.0,Monthly,5000.0,9864.0,Turkey,Man,4
29858,27.0,Yearly,120000.0,120000.0,United States,Man,9
29860,27.0,Monthly,54000.0,34908.0,Mexico,Man,14
29861,29.0,Yearly,40000.0,43239.0,France,Man,12
29862,55.0,Yearly,28000.0,30267.0,Spain,Man,29
29864,30.0,Yearly,130000.0,130000.0,United States,Man,11
29865,23.0,Monthly,19000.0,12924.0,Republic of Moldova,Man,5
29866,35.0,Yearly,350000.0,350000.0,United States,Man,25
29873,42.0,Monthly,50000.0,3888.0,Pakistan,Man,10
29874,31.0,Monthly,3500.0,45396.0,France,Man,13
29875,33.0,Yearly,65000.0,70264.0,Germany,Man,16
29876,35.0,Yearly,40000.0,40000.0,United States,Woman,5
29878,28.0,Monthly,120000.0,22644.0,Russian Federation,Man,12
29884,31.0,Monthly,4000.0,62040.0,Canada,Man,19
29887,40.0,Yearly,65000.0,70264.0,Germany,Man,29
29892,23.0,Monthly,48000.0,8040.0,India,Man,5
29894,21.0,Yearly,47500.0,30348.0,New Zealand,Woman,7
29897,24.0,Yearly,85000.0,54306.0,New Zealand,Woman,6
29898,21.0,Yearly,31200.0,31200.0,United States,Man,8
29900,48.0,Yearly,110000.0,73491.0,Australia,Man,33
29902,21.0,Yearly,85000.0,56788.0,Australia,,8
29908,33.0,Monthly,4700.0,60972.0,Netherlands,Woman,3
29909,26.0,Yearly,94000.0,94000.0,United States,Man,10
29910,36.0,Yearly,42000.0,54289.0,United Kingdom,Man,20
29912,38.0,Yearly,100000.0,63890.0,New Zealand,Man,23
29914,26.0,Yearly,125000.0,18142.0,Croatia,Man,5
29916,54.0,Yearly,113000.0,75495.0,Australia,Man,40
29917,29.0,Monthly,245000.0,20856.0,Jamaica,Man,20
29919,34.0,Yearly,270000.0,270000.0,United States,Man,16
29921,39.0,Yearly,115000.0,115000.0,United States,Man,25
29925,44.0,Yearly,830000.0,89553.0,Norway,Man,25
29926,42.0,Yearly,52000.0,52000.0,United States,Man,14
29929,24.0,Yearly,600000.0,64737.0,Norway,Man,4
29932,37.0,Monthly,2500.0,32424.0,Italy,Man,10
29933,31.0,Yearly,65000.0,70264.0,Germany,Man,17
29934,27.0,Yearly,72000.0,72000.0,United States,Man,6
29935,43.0,Yearly,68000.0,68000.0,United States,Man,10
29939,36.0,Yearly,32500.0,35132.0,Italy,Man,20
29940,37.0,Yearly,120000.0,129718.0,Netherlands,Man,18
29941,33.0,Yearly,55000.0,59454.0,Italy,Man,17
29942,45.0,Yearly,126000.0,80501.0,New Zealand,Man,25
29945,30.0,Yearly,44000.0,47563.0,Ireland,Man,8
29947,35.0,Yearly,104000.0,69482.0,Australia,Man,12
29948,54.0,Yearly,52000.0,56211.0,Germany,Man,30
29949,40.0,Yearly,120000.0,120000.0,United States,Man,25
29950,31.0,Monthly,19000.0,57708.0,United States,Man,14
29951,22.0,Yearly,1600000.0,22339.0,India,Man,5
29954,45.0,Monthly,100000.0,51960.0,Czech Republic,Man,33
29956,35.0,Yearly,100000.0,100000.0,United States,Man,16
29957,27.0,Yearly,130000.0,130000.0,United States,Man,15
29958,33.0,Yearly,75000.0,75000.0,United States,Man,16
29959,53.0,Yearly,150000.0,100214.0,Australia,Man,38
29961,28.0,Yearly,50000.0,64630.0,United Kingdom,Man,10
29962,25.0,Yearly,143000.0,143000.0,United States,Man,12
29967,26.0,Yearly,75000.0,50107.0,Australia,Man,10
29968,45.0,Monthly,2415.0,29460.0,Mexico,Man,30
29969,47.0,Monthly,17500.0,14016.0,South Africa,Man,10
29972,21.0,Yearly,63000.0,40251.0,New Zealand,Man,7
29974,39.0,Yearly,300000.0,4189.0,India,Man,20
29976,34.0,Yearly,160000.0,160000.0,United States,Man,25
29979,32.0,Yearly,80000.0,18326.0,Brazil,Man,18
29980,33.0,Yearly,87550.0,87550.0,United States,Man,22
29981,53.0,Monthly,4000.0,51888.0,Germany,Man,35
29982,30.0,Yearly,90000.0,90000.0,United States,Man,3
29983,27.0,Monthly,8000.0,21996.0,Brazil,Man,5
29986,31.0,Monthly,12600000.0,11064.0,Indonesia,Man,15
29988,29.0,Yearly,95000.0,122796.0,United Kingdom,Man,12
29989,27.0,Yearly,87000.0,58124.0,Australia,Man,9
29999,38.0,Yearly,40000.0,51704.0,United Kingdom,Man,30
30005,32.0,Yearly,300000.0,300000.0,United States,Man,15
30006,34.0,Yearly,140000.0,93533.0,Australia,Man,22
30007,27.0,Yearly,110000.0,73491.0,Australia,Man,9
30008,59.0,Yearly,90000.0,60129.0,Australia,Man,35
30009,25.0,Yearly,60000.0,64859.0,France,Man,5
30010,53.0,Weekly,2000.0,129250.0,United Kingdom,Man,41
30014,46.0,Yearly,120000.0,120000.0,United States,Man,17
30015,28.0,Yearly,116000.0,116000.0,United States,Man,14
30018,31.0,Monthly,70000.0,36372.0,Czech Republic,Man,
30021,31.0,Monthly,1800.0,6384.0,Peru,Man,16
30022,52.0,Yearly,47000.0,50806.0,Germany,Man,32
30024,34.0,Yearly,160000.0,160000.0,United States,Man,6
30026,38.0,Yearly,120000.0,120000.0,United States,Man,16
30031,31.0,Monthly,48000.0,58908.0,Sweden,Man,13
30032,39.0,Yearly,24000000.0,215830.0,Japan,Man,26
30033,30.0,Yearly,6000000.0,53957.0,Japan,Man,10
30034,21.0,Monthly,43000.0,10188.0,Philippines,Man,6
30037,25.0,Yearly,60000.0,60000.0,United States,Man,8
30038,35.0,Yearly,140000.0,140000.0,United States,Man,4
30041,20.0,Yearly,170000.0,170000.0,Australia,,2
30045,27.0,Yearly,101000.0,101000.0,United States,Man,6
